IPT,Resource Name,Link,Logo,Organization,Type,Subtype,Events,Measurements,Occurrences,LastModified,LastPublication,NextPublication,Visibility,Author,Error
fiocruz,Fiocruz/CLIOC - Coleção de Leishmania,http://ipt.fiocruz.br/ipt/resource?r=fiocruz_clioc,http://ipt.fiocruz.br/ipt/logo.do?r=fiocruz_clioc,FIOCRUZ - Oswaldo Cruz Foundation,Occurrence,Specimen,0,0,705,2017-11-29 00:00:00 +0000 UTC,2017-11-29 00:00:00 +0000 UTC,2017-11-30 13:46:34 +0000 UTC,Public,--,
fiocruz,Fiocruz/CLIST - Coleção de Listeria,http://ipt.fiocruz.br/ipt/resource?r=fiocruz_clist,http://ipt.fiocruz.br/ipt/logo.do?r=fiocruz_clist,FIOCRUZ - Oswaldo Cruz Foundation,Occurrence,Specimen,0,0,68,2017-11-29 00:00:00 +0000 UTC,2017-11-29 00:00:00 +0000 UTC,2017-11-30 13:46:48 +0000 UTC,Public,--,
fiocruz,Fiocruz/CMN - Coleção de Mosquitos Neotropicais,http://ipt.fiocruz.br/ipt/resource?r=fiocruz_cmn,http://ipt.fiocruz.br/ipt/logo.do?r=fiocruz_cmn,FIOCRUZ - Oswaldo Cruz Foundation,Occurrence,Specimen,0,0,24150,2017-11-16 00:00:00 +0000 UTC,2017-10-23 00:00:00 +0000 UTC,2017-11-30 13:46:48 +0000 UTC,Public,--,
fiocruz,Fiocruz/CMT - Coleção Micológica de Trichocomaceae,http://ipt.fiocruz.br/ipt/resource?r=fiocruz_cmt,http://ipt.fiocruz.br/ipt/logo.do?r=fiocruz_cmt,FIOCRUZ - Oswaldo Cruz Foundation,Occurrence,Specimen,0,0,53,2017-11-29 00:00:00 +0000 UTC,2017-11-29 00:00:00 +0000 UTC,2017-11-30 13:46:46 +0000 UTC,Public,--,
fiocruz,Fiocruz/COLFLEB - Coleção de Flebotomíneos,http://ipt.fiocruz.br/ipt/resource?r=fiocruz_colfleb,http://ipt.fiocruz.br/ipt/logo.do?r=fiocruz_colfleb,FIOCRUZ - Oswaldo Cruz Foundation,Occurrence,Specimen,0,0,48485,2017-10-23 00:00:00 +0000 UTC,2017-08-28 00:00:00 +0000 UTC,2017-11-30 13:46:46 +0000 UTC,Public,--,
fiocruz,Fiocruz/COLPROT - Coleção de Protozoários,http://ipt.fiocruz.br/ipt/resource?r=fiocruz_colprot,http://ipt.fiocruz.br/ipt/logo.do?r=fiocruz_colprot,FIOCRUZ - Oswaldo Cruz Foundation,Occurrence,Specimen,0,0,83,2017-11-29 00:00:00 +0000 UTC,2017-11-29 00:00:00 +0000 UTC,2017-11-30 13:46:49 +0000 UTC,Public,--,
fiocruz,"Fiocruz/COLTRYP - Coleção de Trypanosoma de Mamíferos Silvestres, Domésticos e Vetores",http://ipt.fiocruz.br/ipt/resource?r=fiocruz_coltryp,http://ipt.fiocruz.br/ipt/logo.do?r=fiocruz_coltryp,FIOCRUZ - Oswaldo Cruz Foundation,Occurrence,Specimen,0,0,679,2017-11-29 00:00:00 +0000 UTC,2017-11-29 00:00:00 +0000 UTC,2017-11-30 13:46:30 +0000 UTC,Public,--,
fiocruz,Fiocruz/COLVEC - Coleção de Vetores da Doença de Chagas,http://ipt.fiocruz.br/ipt/resource?r=fiocruz_colvec,http://ipt.fiocruz.br/ipt/logo.do?r=fiocruz_colvec,FIOCRUZ - Oswaldo Cruz Foundation,Occurrence,Specimen,0,0,9221,2017-10-23 00:00:00 +0000 UTC,2017-10-23 00:00:00 +0000 UTC,2017-11-30 13:46:30 +0000 UTC,Public,--,
fiocruz,Fiocruz/CSIOC -  Coleção de Simulídeos do Instituto Oswaldo Cruz,http://ipt.fiocruz.br/ipt/resource?r=fiocruz_csioc,http://ipt.fiocruz.br/ipt/logo.do?r=fiocruz_csioc,FIOCRUZ - Oswaldo Cruz Foundation,Occurrence,Specimen,0,0,18430,2017-11-22 00:00:00 +0000 UTC,2017-11-22 00:00:00 +0000 UTC,2017-11-30 13:46:30 +0000 UTC,Public,--,
fiocruz,Fiocruz/CTIOC - Coleção de Triatomíneos do Instituto Oswaldo Cruz,http://ipt.fiocruz.br/ipt/resource?r=fiocruz_ctioc,http://ipt.fiocruz.br/ipt/logo.do?r=fiocruz_ctioc,FIOCRUZ - Oswaldo Cruz Foundation,Occurrence,Specimen,0,0,9148,2017-10-23 00:00:00 +0000 UTC,2017-10-23 00:00:00 +0000 UTC,2017-11-30 13:46:30 +0000 UTC,Public,--,
fiocruz,Fiocruz/CYP - Coleção de Yersinia pestis,http://ipt.fiocruz.br/ipt/resource?r=fiocruz_cyp,http://ipt.fiocruz.br/ipt/logo.do?r=fiocruz_cyp,FIOCRUZ - Oswaldo Cruz Foundation,Occurrence,Specimen,0,0,120,2017-11-29 00:00:00 +0000 UTC,2017-11-29 00:00:00 +0000 UTC,2017-11-30 13:46:34 +0000 UTC,Public,--,
repatriados,Repatriation Data for SiBBr,https://ipt.sibbr.gov.br/repatriados/resource?r=repatriados,,Not registered,Occurrence,--,0,0,3537502,2017-08-07 00:00:00 +0000 UTC,2017-08-07 00:00:00 +0000 UTC,,Public,--,
taxonline,Coleção Entomológica Padre Jesus Santiago Moure-Mantodea (DZUP-Mantodea),https://ipt.sibbr.gov.br/taxonline/resource?r=ufpr_dzup_mantodea,http://ipt.sibbr.gov.br/taxonline/logo.do?r=ufpr_dzup_mantodea,Not registered,Occurrence,Specimen,0,0,162,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,,Public,--,
taxonline,Coleção Entomológica Padre Jesus Santiago Moure-Plecoptera (DZUP-Plecoptera),https://ipt.sibbr.gov.br/taxonline/resource?r=ufpr_dzup_plecoptera,http://ipt.sibbr.gov.br/taxonline/logo.do?r=ufpr_dzup_plecoptera,Not registered,Occurrence,Specimen,0,0,179,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,,Public,--,
taxonline,Coleção Entomológica Padre Jesus Santiago Moure-Trichoptera (DZUP-Trichoptera),https://ipt.sibbr.gov.br/taxonline/resource?r=ufpr_dzup_trichoptera,http://ipt.sibbr.gov.br/taxonline/logo.do?r=ufpr_dzup_trichoptera,Universidade Federal do Paraná,Occurrence,Specimen,0,0,4276,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,,Public,--,
jbrj,RBdna - Rio de Janeiro Botanical Garden DNA Collection,http://ipt.jbrj.gov.br/jbrj/resource?r=jbrj_dna,http://ipt.jbrj.gov.br/jbrj/logo.do?r=jbrj_dna,Not registered,Occurrence,Specimen,0,0,5739,2017-11-02 00:00:00 +0000 UTC,2017-11-02 00:00:00 +0000 UTC,2017-12-02 12:11:49 +0000 UTC,Public,--,
jbrj,RB - Rio de Janeiro Botanical Garden Herbarium Collection,http://ipt.jbrj.gov.br/jbrj/resource?r=jbrj_rb,http://ipt.jbrj.gov.br/jbrj/logo.do?r=jbrj_rb,JBRJ,Occurrence,Specimen,0,0,700042,2017-11-22 00:00:00 +0000 UTC,2017-11-22 00:00:00 +0000 UTC,2017-11-29 18:21:29 +0000 UTC,Public,--,
jbrj,RBsem - Rio de Janeiro Botanical Garden Seed Bank,http://ipt.jbrj.gov.br/jbrj/resource?r=jbrj_seed_bank,http://ipt.jbrj.gov.br/jbrj/logo.do?r=jbrj_seed_bank,Not registered,Occurrence,Specimen,0,0,2735,2017-11-02 00:00:00 +0000 UTC,2017-11-02 00:00:00 +0000 UTC,2017-12-02 12:12:39 +0000 UTC,Public,--,
jbrj,RBw - Rio de Janeiro Botanical Garden Wood Collection,http://ipt.jbrj.gov.br/jbrj/resource?r=jbrj_w,http://ipt.jbrj.gov.br/jbrj/logo.do?r=jbrj_w,Not registered,Occurrence,Specimen,0,0,10307,2017-11-02 00:00:00 +0000 UTC,2017-11-02 00:00:00 +0000 UTC,2017-12-02 12:13:32 +0000 UTC,Public,--,
jbrj,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,http://ipt.jbrj.gov.br/jbrj/resource?r=lista_especies_flora_brasil,http://ipt.jbrj.gov.br/jbrj/logo.do?r=lista_especies_flora_brasil,JBRJ,Checklist,Inventory Regional,0,0,118806,2017-11-09 00:00:00 +0000 UTC,2017-11-09 00:00:00 +0000 UTC,2017-11-16 10:16:42 +0000 UTC,Public,--,
jbrj,Lista Oficial de Espécies Ameaçadas -  Portaria 443,http://ipt.jbrj.gov.br/jbrj/resource?r=lista_oficial_ameacadas_portaria_443,http://dados.jbrj.gov.br/ipt/logo.do?r=lista_oficial_ameacadas_portaria_443,Not registered,Checklist,--,0,0,2113,2015-07-17 00:00:00 +0000 UTC,2015-06-09 00:00:00 +0000 UTC,2017-11-16 10:16:42 +0000 UTC,Public,--,
jbrj,RBspirit - Rio de Janeiro Botanical Garden fluid-preserved specimens.,http://ipt.jbrj.gov.br/jbrj/resource?r=rbspirit,http://ipt.jbrj.gov.br/jbrj/logo.do?r=rbspirit,JBRJ,Occurrence,Specimen,0,0,2453,2017-11-02 00:00:00 +0000 UTC,2017-11-02 00:00:00 +0000 UTC,2017-12-02 12:13:32 +0000 UTC,Public,--,
jbrj,CNCFlora - Livro Vermelho 2013 - Ocorrências,http://ipt.jbrj.gov.br/jbrj/resource?r=redlist_2013_occs,http://ipt.jbrj.gov.br/jbrj/logo.do?r=redlist_2013_occs,Not registered,Occurrence,--,0,0,275476,2016-09-08 00:00:00 +0000 UTC,2016-09-08 00:00:00 +0000 UTC,2017-12-02 12:13:32 +0000 UTC,Public,--,
jbrj,CNCFlora - Livro Vermelho 2013 - Espécies,http://ipt.jbrj.gov.br/jbrj/resource?r=redlist_2013_taxons,http://dados.jbrj.gov.br/ipt/logo.do?r=redlist_2013_taxons,Not registered,Checklist,--,0,0,4617,2016-01-26 00:00:00 +0000 UTC,2015-06-09 00:00:00 +0000 UTC,2017-12-02 12:13:32 +0000 UTC,Public,--,
jbrj,RBcarpo - Rio de Janeiro Botanical Garden Dry Fruits Collection,http://ipt.jbrj.gov.br/jbrj/resource?r=seed_collection,http://ipt.jbrj.gov.br/jbrj/logo.do?r=seed_collection,Not registered,Occurrence,Specimen,0,0,7871,2017-11-02 00:00:00 +0000 UTC,2017-11-02 00:00:00 +0000 UTC,2017-12-02 15:08:02 +0000 UTC,Public,--,
peld,Biodiversidade e Biogeografia de Comunidades Bacterianas do parque Estadual do Rio Doce (MG),https://ipt.sibbr.gov.br/peld/resource?r=biodiversidade_e_biogeografia_de_comunidades_bacterianas_do_parque_estadual_do_rio_doce_mg,https://ipt.sibbr.gov.br/peld/logo.do?r=biodiversidade_e_biogeografia_de_comunidades_bacterianas_do_parque_estadual_do_rio_doce_mg,Not registered,Metadata-only,--,0,0,0,2017-08-21 00:00:00 +0000 UTC,2017-08-21 00:00:00 +0000 UTC,,Public,--,
peld,"Composição florística e fitossociologia de uma área de Mata Atlântica do sudeste de Minas Gerais, Brasil",https://ipt.sibbr.gov.br/peld/resource?r=composicao_floristica_e_fitossociologia_de_uma_area_de_mata_atlantica_do_sudeste_de_minas_gerais_brasil,,Not registered,Metadata-only,--,0,0,0,2017-08-21 00:00:00 +0000 UTC,2017-08-21 00:00:00 +0000 UTC,,Public,--,
peld,"Benthic Macroinvertebrate Diversity in the middle Doce river basin, Brazil",https://ipt.sibbr.gov.br/peld/resource?r=diversidade_de_macroinvertebrados_bentonicos_peld,,Sistema de Informação sobre a Biodiversidade Brasileira - SiBBr,Sampling event,--,474,4019,4019,2017-11-10 00:00:00 +0000 UTC,2017-11-10 00:00:00 +0000 UTC,,Public,--,
peld,"Estudo da Ictiofauna das Lagoas Carioca, Gambazinho com vistas a Implantação Experimental de um Plano de Manejo para as Espécies Invasoras",https://ipt.sibbr.gov.br/peld/resource?r=estudo_da_ictiofauna_das_lagoas_carioca_gambazinho_com_vistas_a_implatacao_experimental_de_um_plano_de_manejo_para_as_especies_invasoras,https://ipt.sibbr.gov.br/peld/logo.do?r=estudo_da_ictiofauna_das_lagoas_carioca_gambazinho_com_vistas_a_implatacao_experimental_de_um_plano_de_manejo_para_as_especies_invasoras,Not registered,Metadata-only,--,0,0,0,2017-08-21 00:00:00 +0000 UTC,2017-08-21 00:00:00 +0000 UTC,,Public,--,
peld,Influência da Diversidade de Macrófitas na Composição e Abundância da Comunidade Zooplanctônica na Lagoa dos Patos Parque Estadual do Rio Doce MG,https://ipt.sibbr.gov.br/peld/resource?r=influencia_da_diversidade_de_macrofitas_na_composicao_e_abundancia_da_comunidade_zooplanctonica_na_lagoa_dos_patos_parque_estadual_do_rio_doce_mg,https://ipt.sibbr.gov.br/peld/logo.do?r=influencia_da_diversidade_de_macrofitas_na_composicao_e_abundancia_da_comunidade_zooplanctonica_na_lagoa_dos_patos_parque_estadual_do_rio_doce_mg,Not registered,Metadata-only,--,0,0,0,2017-08-21 00:00:00 +0000 UTC,2017-08-21 00:00:00 +0000 UTC,,Public,--,
peld,"Monitoramento de Longo Prazo da Comunidade Fitoplanctônica de 18 Lagoas do Sistema Lacustre do Médio Rio Doce Minas Gerais, Brasil",https://ipt.sibbr.gov.br/peld/resource?r=monitoramento_de_longo_prazo_da_comunidade_fitoplanctonica_de_18_lagoas_do_sistema_lacustre_do_medio_rio_doce_minas_gerais_brasil,https://ipt.sibbr.gov.br/peld/logo.do?r=monitoramento_de_longo_prazo_da_comunidade_fitoplanctonica_de_18_lagoas_do_sistema_lacustre_do_medio_rio_doce_minas_gerais_brasil,Not registered,Metadata-only,--,0,0,0,2017-08-21 00:00:00 +0000 UTC,2017-08-21 00:00:00 +0000 UTC,,Public,--,
peld,"Monitoramento de longo prazo da comunidade zooplanctônica de 18 lagoas do sistema lacustre do médio Rio Doce, Minas Gerais, Brasil",https://ipt.sibbr.gov.br/peld/resource?r=monitoramento_de_longo_prazo_da_comunidade_zooplanctonica_de_18_lagoas_do_sistema_lacustre_do_medio_rio_doce_minas_gerais_brasil,https://ipt.sibbr.gov.br/peld/logo.do?r=monitoramento_de_longo_prazo_da_comunidade_zooplanctonica_de_18_lagoas_do_sistema_lacustre_do_medio_rio_doce_minas_gerais_brasil,Not registered,Metadata-only,--,0,0,0,2017-08-21 00:00:00 +0000 UTC,2017-08-21 00:00:00 +0000 UTC,,Public,--,
peld,Monitoramento de longo prazo das características físicas e químicas de dezoito lagos do Sistema Lacustre do Médio Rio Doce - PELD Site 4,https://ipt.sibbr.gov.br/peld/resource?r=monitoramento_de_longo_prazo_das_caracteristicas_fisicas_e_quimicas_de_dezoito_lagos_do_sistema_lacustre_do_medio_rio_doce_peld_site_4,https://ipt.sibbr.gov.br/peld/logo.do?r=monitoramento_de_longo_prazo_das_caracteristicas_fisicas_e_quimicas_de_dezoito_lagos_do_sistema_lacustre_do_medio_rio_doce_peld_site_4,Not registered,Metadata-only,--,0,0,0,2017-08-21 00:00:00 +0000 UTC,2017-08-21 00:00:00 +0000 UTC,,Public,--,
peld,"Dados da ocorrência de plantas lenhosas em um gradiente de perturbação/precipitação em área de Caatinga, Parque Nacional do Catimbau, Buíque, PE, Brasil",https://ipt.sibbr.gov.br/peld/resource?r=peld_catimbau_monitoramento,http://ipt.sibbr.gov.br/peld/logo.do?r=peld_catimbau_monitoramento,Sistema de Informação sobre a Biodiversidade Brasileira - SiBBr,Sampling event,--,20,15942,5314,2017-07-28 00:00:00 +0000 UTC,2017-07-18 00:00:00 +0000 UTC,,Public,--,
peld,Peld ELFA Sitio 9 Inventario florestal - São João do Triunfo,https://ipt.sibbr.gov.br/peld/resource?r=peld_elfa_sitio9_inventarioflorestal_saojoaodotriunfo,http://ipt.sibbr.gov.br/treinamento/logo.do?r=peld_elfa_sitio9_inventarioflorestal_saojoaodotriunfo,Not registered,Sampling event,--,6688,343520,68704,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,,Public,--,
peld,PELD Functional Gradient of Atlantic Forest,https://ipt.sibbr.gov.br/peld/resource?r=peld_fgaf,http://ipt.sibbr.gov.br/treinamento/logo.do?r=peld_fgaf,Not registered,Sampling event,--,1518,238080,23808,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,,Public,--,
peld,peld_ita_abiotic_test,https://ipt.sibbr.gov.br/peld/resource?r=peld_ita_fish,,Not registered,Sampling event,--,34,816,34,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,,Public,--,
peld,Long-term studies to assess natural and anthropogenic impacts on the estuary of the Patos Lagoon and Adjacent Coast.,https://ipt.sibbr.gov.br/peld/resource?r=peld_patos,http://ipt.sibbr.gov.br/peld/logo.do?r=peld_patos,Not registered,Metadata-only,--,0,0,0,2017-07-28 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,,Public,--,
peld,"Daily Data of Temperature, Salinity and Water Depth in a shallow estuarine embayament of Patos Lagoon, Southern Brazil",https://ipt.sibbr.gov.br/peld/resource?r=peldlpatos_ambientais,http://ipt.sibbr.gov.br/peld/logo.do?r=peldlpatos_ambientais,Not registered,Sampling event,--,0,0,6301,2017-11-16 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,,Public,--,
peld,Spatiotemporal changes in trophic relationships among dominant consumers in shallow waters of Patos Lagoon Estuary revealed by stable isotope analysis,https://ipt.sibbr.gov.br/peld/resource?r=peldpatos_isotopes,http://ipt.sibbr.gov.br/peld/logo.do?r=peldpatos_isotopes,Not registered,Sampling event,--,0,0,0,2017-11-16 00:00:00 +0000 UTC,2017-07-28 00:00:00 +0000 UTC,,Public,--,
peld,Pesquisas Ecológicas de Longa Duração: Dinâmicas Biológicas e Conservação da Biodiversidade da Mata Atlântica do Médio Rio Doce – MG. Mastofauna.,https://ipt.sibbr.gov.br/peld/resource?r=pesqqqqqqquisas,,Not registered,Metadata-only,--,0,0,0,2017-08-21 00:00:00 +0000 UTC,2017-08-21 00:00:00 +0000 UTC,,Public,--,
peld,Pesquisas Ecológicas de Longa Duração: Dinâmicas Biológicas e Conservação da Biodiversidade da Mata Atlântica do Médio Rio Doce – MG. Herbivoria  Entomológica Associada ao Dossel de Árvores Pioneiras.,https://ipt.sibbr.gov.br/peld/resource?r=pesqqqqquisas,,Not registered,Metadata-only,--,0,0,0,2017-08-21 00:00:00 +0000 UTC,2017-08-21 00:00:00 +0000 UTC,,Public,--,
peld,Pesquisas Ecológicas de Longa Duração: Dinâmicas Biológicas e Conservação da Biodiversidade da Mata Atlântica do Médio Rio Doce – MG.  Melitofauna,https://ipt.sibbr.gov.br/peld/resource?r=pesqqqqquisasq,,Not registered,Metadata-only,--,0,0,0,2017-08-21 00:00:00 +0000 UTC,2017-08-21 00:00:00 +0000 UTC,,Public,--,
peld,Pesquisas Ecológicas de Longa Duração: Dinâmicas Biológicas e Conservação da Biodiversidade da Mata Atlântica do Médio Rio Doce – MG. Diptera.,https://ipt.sibbr.gov.br/peld/resource?r=pesqqquisas,,Not registered,Metadata-only,--,0,0,0,2017-08-21 00:00:00 +0000 UTC,2017-08-21 00:00:00 +0000 UTC,,Public,--,
peld,Pesquisas Ecológicas de Longa Duração: Dinâmicas Biológicas e Conservação da Biodiversidade da Mata Atlântica do Médio Rio Doce – MG. Entomofauna: Coleopteros e Formigas na Serrapilheira e no Solo.,https://ipt.sibbr.gov.br/peld/resource?r=pesqquisas,,Not registered,Metadata-only,--,0,0,0,2017-08-21 00:00:00 +0000 UTC,2017-08-21 00:00:00 +0000 UTC,,Public,--,
peld,Pesquisas Ecológicas de Longa Duração: Dinâmicas Biológicas e Conservação da Biodiversidade da Mata Atlântica do Médio Rio Doce – MG. Invertebrados Cavernícolas,https://ipt.sibbr.gov.br/peld/resource?r=pesquisas,,Not registered,Metadata-only,--,0,0,0,2017-08-26 00:00:00 +0000 UTC,2017-08-26 00:00:00 +0000 UTC,,Public,--,
peld,Pesquisas Ecológicas de Longa Duração: Dinâmicas Biológicas e Conservação da Biodiversidade da Mata Atlântica do Médio Rio Doce – MG. Entomofauna e Herbivoria em Heliconia episcopalis.,https://ipt.sibbr.gov.br/peld/resource?r=pesquisas_ecologicas_de_longa_duracao_dinamicas_biologicas_e_conservacao_da_biodiversidade_da_mata_atlantica_do_medio_rio_doce_mg_entomofauna_e_herbivoria_em_heliconia_episcopalis,,Not registered,Metadata-only,--,0,0,0,2017-08-26 00:00:00 +0000 UTC,2017-08-26 00:00:00 +0000 UTC,,Public,--,
reflora,ALCB herbarium - Universidade Federal da Bahia - Herbário Virtual REFLORA,http://ipt.jbrj.gov.br/reflora/resource?r=alcb_herbarium,http://ipt.jbrj.gov.br/reflora/logo.do?r=alcb_herbarium,Not registered,Occurrence,Specimen,0,0,40632,2017-11-09 00:00:00 +0000 UTC,2017-11-09 00:00:00 +0000 UTC,2017-11-16 10:17:54 +0000 UTC,Public,--,
reflora,ASE herbarium - Universidade Federal de Sergipe - Herbário Virtual REFLORA,http://ipt.jbrj.gov.br/reflora/resource?r=ase_herbarium,http://ipt.jbrj.gov.br/reflora/logo.do?r=ase_herbarium,Not registered,Occurrence,Specimen,0,0,30792,2017-11-09 00:00:00 +0000 UTC,2017-11-09 00:00:00 +0000 UTC,2017-11-16 10:20:30 +0000 UTC,Public,--,
reflora,CEPEC herbarium - Centro de Pesquisas do Cacau - Herbário Virtual REFLORA,http://ipt.jbrj.gov.br/reflora/resource?r=cepec_herbarium,http://ipt.jbrj.gov.br/reflora/logo.do?r=cepec_herbarium,Not registered,Occurrence,Specimen,0,0,66339,2017-11-09 00:00:00 +0000 UTC,2017-11-09 00:00:00 +0000 UTC,2017-11-16 10:16:52 +0000 UTC,Public,--,
reflora,E herbarium - Royal Botanic Garden Edinburgh - Amostras Brasileiras Repatriadas - Herbário Virtual REFLORA,http://ipt.jbrj.gov.br/reflora/resource?r=e_hv,http://ipt.jbrj.gov.br/reflora/logo.do?r=e_hv,Not registered,Occurrence,Specimen,0,0,8693,2017-11-09 00:00:00 +0000 UTC,2017-11-09 00:00:00 +0000 UTC,2017-11-16 10:19:37 +0000 UTC,Public,--,
reflora,EAC herbarium - Universidade Federal do Ceará - Herbário Virtual REFLORA,http://ipt.jbrj.gov.br/reflora/resource?r=eac_herbarium,http://ipt.jbrj.gov.br/reflora/logo.do?r=eac_herbarium,Not registered,Occurrence,Specimen,0,0,31651,2017-11-09 00:00:00 +0000 UTC,2017-11-09 00:00:00 +0000 UTC,2017-11-16 10:18:44 +0000 UTC,Public,--,
reflora,ECT herbarium - Embrapa Clima Temperado - Herbário Virtual REFLORA,http://ipt.jbrj.gov.br/reflora/resource?r=ect,http://ipt.jbrj.gov.br/reflora/logo.do?r=ect,Not registered,Occurrence,Specimen,0,0,2245,2017-11-09 00:00:00 +0000 UTC,2017-11-09 00:00:00 +0000 UTC,2017-11-16 10:19:24 +0000 UTC,Public,--,
reflora,ESA herbarium - Universidade de São Paulo - Herbário Virtual REFLORA,http://ipt.jbrj.gov.br/reflora/resource?r=esa_herbarium,http://ipt.jbrj.gov.br/reflora/logo.do?r=esa_herbarium,Not registered,Occurrence,Specimen,0,0,60208,2017-11-09 00:00:00 +0000 UTC,2017-11-09 00:00:00 +0000 UTC,2017-11-16 10:17:02 +0000 UTC,Public,--,
reflora,FLOR herbarium - Universidade Federal de Santa Catarina - Herbário Virtual REFLORA,http://ipt.jbrj.gov.br/reflora/resource?r=flor_herbarium,http://ipt.jbrj.gov.br/reflora/logo.do?r=flor_herbarium,Not registered,Occurrence,Specimen,0,0,2738,2017-11-09 00:00:00 +0000 UTC,2017-11-09 00:00:00 +0000 UTC,2017-11-16 10:18:44 +0000 UTC,Public,--,
reflora,FURB herbarium - Universidade Regional de Blumenau - Herbário Virtual REFLORA,http://ipt.jbrj.gov.br/reflora/resource?r=furb_herbarium,http://ipt.jbrj.gov.br/reflora/logo.do?r=furb_herbarium,Not registered,Occurrence,Specimen,0,0,52112,2017-11-09 00:00:00 +0000 UTC,2017-11-09 00:00:00 +0000 UTC,2017-11-16 10:19:04 +0000 UTC,Public,--,
reflora,HBR herbarium - Universidade Federal de Santa Catarina - Herbário Virtual REFLORA,http://ipt.jbrj.gov.br/reflora/resource?r=hbr_herbarium,http://ipt.jbrj.gov.br/reflora/logo.do?r=hbr_herbarium,Not registered,Occurrence,Specimen,0,0,617,2017-11-09 00:00:00 +0000 UTC,2017-11-09 00:00:00 +0000 UTC,2017-11-16 10:19:04 +0000 UTC,Public,--,
reflora,HDCF herbarium - Universidade Federal de Santa Maria - Herbário Virtual REFLORA,http://ipt.jbrj.gov.br/reflora/resource?r=hdcf_herbarium,http://ipt.jbrj.gov.br/reflora/logo.do?r=hdcf_herbarium,Not registered,Occurrence,Specimen,0,0,4728,2017-11-09 00:00:00 +0000 UTC,2017-11-09 00:00:00 +0000 UTC,2017-11-16 10:17:54 +0000 UTC,Public,--,
reflora,HEPH herbarium - Jardim Botânico de Brasília - Herbário Virtual REFLORA,http://ipt.jbrj.gov.br/reflora/resource?r=heph,http://ipt.jbrj.gov.br/reflora/logo.do?r=heph,Not registered,Occurrence,--,0,0,3493,2017-11-09 00:00:00 +0000 UTC,2017-11-09 00:00:00 +0000 UTC,2017-11-16 10:18:54 +0000 UTC,Public,--,
reflora,HUFU herbarium - Universidade Federal de Uberlândia - Herbário Virtual REFLORA,http://ipt.jbrj.gov.br/reflora/resource?r=hufu_herbarium,http://ipt.jbrj.gov.br/reflora/logo.do?r=hufu_herbarium,Not registered,Occurrence,Specimen,0,0,66653,2017-11-09 00:00:00 +0000 UTC,2017-11-09 00:00:00 +0000 UTC,2017-11-16 10:19:14 +0000 UTC,Public,--,
reflora,IAN herbarium - Embrapa Amazônia Oriental - Herbário Virtual REFLORA,http://ipt.jbrj.gov.br/reflora/resource?r=ian,http://ipt.jbrj.gov.br/reflora/logo.do?r=ian,Not registered,Occurrence,Specimen,0,0,66190,2017-11-09 00:00:00 +0000 UTC,2017-11-09 00:00:00 +0000 UTC,2017-11-16 10:17:32 +0000 UTC,Public,--,
reflora,"K herbarium - Royal Botanic Gardens, Kew - Amostras Brasileiras Repatriadas - Herbário Virtual REFLORA",http://ipt.jbrj.gov.br/reflora/resource?r=k_reflora,http://ipt.jbrj.gov.br/reflora/logo.do?r=k_reflora,Not registered,Occurrence,Specimen,0,0,264608,2017-11-09 00:00:00 +0000 UTC,2017-11-09 00:00:00 +0000 UTC,2017-11-16 10:18:04 +0000 UTC,Public,--,
reflora,MBM herbarium - Museu Botânico Municipal \Curitiba - Herbário Virtual REFLORA,http://ipt.jbrj.gov.br/reflora/resource?r=mbm_herbarium,http://ipt.jbrj.gov.br/reflora/logo.do?r=mbm_herbarium,Not registered,Occurrence,Specimen,0,0,104721,2017-11-09 00:00:00 +0000 UTC,2017-11-09 00:00:00 +0000 UTC,2017-11-16 10:17:12 +0000 UTC,Public,--,
reflora,MO herbarium -  Missouri Botanical Garden - Amostras Brasileiras Repatriadas - Herbário Virtual REFLORA,http://ipt.jbrj.gov.br/reflora/resource?r=moh,http://ipt.jbrj.gov.br/reflora/logo.do?r=moh,Not registered,Occurrence,Specimen,0,0,54124,2017-11-09 00:00:00 +0000 UTC,2017-11-09 00:00:00 +0000 UTC,2017-11-16 10:18:54 +0000 UTC,Public,--,
reflora,NY herbarium - The New York Botanical Garden - Amostras Brasileiras Repatriadas - Herbário Virtual REFLORA,http://ipt.jbrj.gov.br/reflora/resource?r=nyh,http://ipt.jbrj.gov.br/reflora/logo.do?r=nyh,Not registered,Occurrence,Specimen,0,0,320430,2017-11-09 00:00:00 +0000 UTC,2017-11-09 00:00:00 +0000 UTC,2017-11-16 10:18:34 +0000 UTC,Public,--,
